path,reason,possible_categories,evidence
sw_plc_cep/gg-msc-rail.dds,Potential consumers span multiple categories; preserve current shared-resource location,sw_plc; sw_plc_mdrn,sw_plc/gi-p-chair2.mdl; sw_plc_mdrn/udp-p-164.mdl
sw_plc_cep/gg-shrub1.dds,Potential consumers span multiple categories; preserve current shared-resource location,sw_plc; sw_plc_mdrn,sw_plc/gi-p-plant05.mdl; sw_plc/gi-p-plant06.mdl; sw_plc/gi-p-plant06.mdl; sw_plc/gi-p-plant06.mdl; sw_plc/gi-p-plant06.mdl; sw_plc_mdrn/udp-p-135.mdl; sw_plc_mdrn/udp-p-135.mdl; sw_plc_mdrn/udp-p-135.mdl
sw_plc_cep/gg-wood.dds,Potential consumers span multiple categories; preserve current shared-resource location,sw_plc; sw_plc_mdrn,sw_plc/gi-p-plant05.mdl; sw_plc/gi-p-plant06.mdl; sw_plc/gi-p-wing03.mdl; sw_plc/gi-p-wing03.mdl; sw_plc/gi-p-wing03.mdl; sw_plc/gi-p-wing03.mdl; sw_plc_mdrn/udp-p-156.mdl; sw_plc_mdrn/udp-p-157.mdl
sw_plc_cep/gg2-bark.dds,Potential consumers span multiple categories; preserve current shared-resource location,sw_plc; sw_plc_mdrn; sw_t_office; sw_t_suburb,sw_plc/gi-p-firepl.mdl; sw_plc/gi-p-firepl.mdl; sw_plc/gi-p-firepl.mdl; sw_plc/gi-p-firepl.mdl; sw_plc_mdrn/udp-p-131.mdl; sw_plc_mdrn/udp-p-132.mdl; sw_plc_mdrn/udp-p-135.mdl; sw_plc_mdrn/udp-p-135.mdl
sw_plc_cep/gg2-forbase1.dds,Potential consumers span multiple categories; preserve current shared-resource location,sw_plc_mdrn; sw_t_suburb,sw_plc_mdrn/udp-p-21.mdl; sw_plc_mdrn/udp-p-21.mdl; sw_t_suburb/udp1_c01_02.mdl; sw_t_suburb/udp1_c01_04.mdl; sw_t_suburb/udp1_c01_05.mdl; sw_t_suburb/udp1_c01_07.mdl; sw_t_suburb/udp1_c01_09.mdl; sw_t_suburb/udp1_c01_09.mdl
sw_plc_cep/gg2-h2-3.dds,Potential consumers span multiple categories; preserve current shared-resource location,sw_plc; sw_plc_mdrn; sw_t_office; sw_t_suburb,sw_plc/gi-p-firepl.mdl; sw_plc/gi-p-firepl.mdl; sw_plc_mdrn/udp2-p-105.mdl; sw_plc_mdrn/udp2-p-105.mdl; sw_plc_mdrn/udp2-p-105.mdl; sw_plc_mdrn/udp2-p-105.mdl; sw_plc_mdrn/udp2-p-106.mdl; sw_plc_mdrn/udp2-p-106.mdl
sw_plc_cep/gg2-h2-7.dds,Potential consumers span multiple categories; preserve current shared-resource location,sw_plc; sw_t_suburb,sw_plc/gi-p-column1.mdl; sw_plc/gi-p-column2.mdl; sw_t_suburb/udp1_a27_08.mdl; sw_t_suburb/udp1_b02_01.mdl; sw_t_suburb/udp1_b02_02.mdl; sw_t_suburb/udp1_b02_03.mdl; sw_t_suburb/udp1_b02_03.mdl; sw_t_suburb/udp1_b02_04.mdl
sw_plc_cep/gg2-h3-2a.dds,Potential consumers span multiple categories; preserve current shared-resource location,sw_door; sw_plc,sw_door/t_door82.mdl; sw_door/t_door83.mdl; sw_door/t_door83.mdl; sw_door/t_door84.mdl; sw_door/t_door85.mdl; sw_door/t_door86.mdl; sw_door/t_door87.mdl; sw_door/t_door88.mdl
sw_plc_cep/gg2-msc-leaf2.dds,Potential consumers span multiple categories; preserve current shared-resource location,sw_plc_mdrn; sw_t_suburb,sw_plc_mdrn/udp-p-132.mdl; sw_t_suburb/udp1_i01_01.mdl; sw_t_suburb/udp1_i01_01.mdl; sw_t_suburb/udp1_i01_01.mdl; sw_t_suburb/udp1_i01_02.mdl; sw_t_suburb/udp1_i01_02.mdl; sw_t_suburb/udp1_i01_02.mdl; sw_t_suburb/udp1_i01_03.mdl
sw_plc_cep/gg2-msc-leaf2a.dds,Potential consumers span multiple categories; preserve current shared-resource location,sw_plc_mdrn; sw_t_suburb,sw_plc_mdrn/udp-p-131.mdl; sw_t_suburb/udp1_i01_01.mdl; sw_t_suburb/udp1_i01_01.mdl; sw_t_suburb/udp1_i01_01.mdl; sw_t_suburb/udp1_i01_02.mdl; sw_t_suburb/udp1_i01_02.mdl; sw_t_suburb/udp1_i01_02.mdl; sw_t_suburb/udp1_i01_02.mdl
sw_plc_cep/gg2-spikes.dds,Potential consumers span multiple categories; preserve current shared-resource location,sw_plc; sw_t_office,sw_plc/gi-p-firepl.mdl; sw_t_office/udp2_a20_06.mdl; sw_t_office/udp2_a20_07.mdl
sw_plc_cep/gg2-spikes.tga,Potential consumers span multiple categories; preserve current shared-resource location,sw_plc; sw_t_office,sw_plc/gi-p-firepl.mdl; sw_t_office/udp2_a20_06.mdl; sw_t_office/udp2_a20_07.mdl
sw_plc_cep/gg2-wd-pl.dds,Potential consumers span multiple categories; preserve current shared-resource location,sw_plc_mdrn; sw_t_office; sw_t_suburb,sw_plc_mdrn/udp-p-74.mdl; sw_plc_mdrn/udp-p-74.mdl; sw_plc_mdrn/udp-p-74.mdl; sw_plc_mdrn/udp-p-74.mdl; sw_t_office/udp2_a27_04.mdl; sw_t_office/udp2_a28_04.mdl; sw_t_office/udp2_a30_04.mdl; sw_t_office/udp2_a30_04.mdl
sw_plc_cep/gg_black.dds,Potential consumers span multiple categories; preserve current shared-resource location,sw_door; sw_plc; sw_plc_mdrn; sw_t_office; sw_t_season; sw_t_suburb,sw_door/t_door54.mdl; sw_door/t_door54.mdl; sw_door/t_door59.mdl; sw_door/t_door59.mdl; sw_door/t_door91.mdl; sw_door/t_door92.mdl; sw_plc/gi-p-chair2.mdl; sw_plc/gi-p-chair2.mdl
sw_plc_cep/gg_treefol02.dds,Potential consumers span multiple categories; preserve current shared-resource location,sw_plc; sw_plc_mdrn,sw_plc/gi-p-plant01.mdl; sw_plc/gi-p-plant02.mdl; sw_plc/gi-p-plant07.mdl; sw_plc/gi-p-plant07.mdl; sw_plc/gi-p-plant07.mdl; sw_plc/gi-p-plant07.mdl; sw_plc/gi-p-plant08.mdl; sw_plc/gi-p-plant08.mdl
sw_plc_cep/gg_treefol02.tga,Potential consumers span multiple categories; preserve current shared-resource location,sw_plc; sw_plc_mdrn,sw_plc/gi-p-plant01.mdl; sw_plc/gi-p-plant02.mdl; sw_plc/gi-p-plant07.mdl; sw_plc/gi-p-plant07.mdl; sw_plc/gi-p-plant07.mdl; sw_plc/gi-p-plant07.mdl; sw_plc/gi-p-plant08.mdl; sw_plc/gi-p-plant08.mdl
sw_plc_cep/gi-h4.dds,Potential consumers span multiple categories; preserve current shared-resource location,sw_door; sw_plc,sw_door/t_door87.mdl; sw_plc/gi-p-column1.mdl; sw_plc/gi-p-column1.mdl; sw_plc/gi-p-column2.mdl
sw_plc_cep/gi-mtl-ring.dds,Potential consumers span multiple categories; preserve current shared-resource location,sw_plc; sw_plc_mdrn,sw_plc/gi-p-chair2.mdl; sw_plc/gi-p-table.mdl; sw_plc_mdrn/udp-p-163.mdl; sw_plc_mdrn/udp-p-164.mdl
sw_plc_cep/gold.tga,Potential consumers span multiple categories; preserve current shared-resource location,sw_vfx; sw_weapon,sw_vfx/vim_gheal02_bl.mdl; sw_vfx/vim_gheal02_bl.mdl; sw_vfx/vim_gheal02_cy.mdl; sw_vfx/vim_gheal02_cy.mdl; sw_vfx/vim_gheal02_gr.mdl; sw_vfx/vim_gheal02_gr.mdl; sw_vfx/vim_gheal02_or.mdl; sw_vfx/vim_gheal02_or.mdl
sw_plc_cep/gold.txi,Potential consumers span multiple categories; preserve current shared-resource location,sw_vfx; sw_weapon,sw_vfx/vim_gheal02_bl.mdl; sw_vfx/vim_gheal02_bl.mdl; sw_vfx/vim_gheal02_cy.mdl; sw_vfx/vim_gheal02_cy.mdl; sw_vfx/vim_gheal02_gr.mdl; sw_vfx/vim_gheal02_gr.mdl; sw_vfx/vim_gheal02_or.mdl; sw_vfx/vim_gheal02_or.mdl
sw_plc_cep/gxpa_water.tga,Potential consumers span multiple categories; preserve current shared-resource location,sw_plc; sw_t_castle1,sw_plc/glc_water.mdl; sw_plc/glc_water1.mdl; sw_plc/glc_water2.mdl; sw_t_castle1/zic01_w51_01.mdl; sw_t_castle1/zic01_w51_11.mdl; sw_t_castle1/zic01_w55_01.mdl; sw_t_castle1/zic01_w55_02.mdl; sw_t_castle1/zic01_w55_03.mdl
sw_plc_cep/hammer.tga,Potential consumers span multiple categories; preserve current shared-resource location,sw_t_secbase; sw_t_secretbs; sw_vfx; sw_weapon,sw_t_secbase/tcdh0_s20_01.mdl; sw_t_secretbs/tjsb0_s20_01.mdl; sw_vfx/vim_chaoham.mdl; sw_vfx/vim_chaoham.mdl; sw_weapon/wdbma_m_012.mdl
sw_plc_cep/handle1.tga,Potential consumers span multiple categories; preserve current shared-resource location,sw_t_cepcityin; sw_weapon,sw_t_cepcityin/zin01_f21_01.mdl; sw_t_cepcityin/zin01_f21_01.mdl; sw_t_cepcityin/zin01_f21_01.mdl; sw_weapon/wmgfs_m_171.mdl; sw_weapon/wplsc_b_251.mdl; sw_weapon/wplsc_b_254.mdl; sw_weapon/wspwf_b_011.mdl; sw_weapon/wspwf_b_014.mdl
sw_plc_cep/handle2.tga,Potential consumers span multiple categories; preserve current shared-resource location,sw_t_cepforest; sw_weapon,sw_t_cepforest/ztf01_b85_01.mdl; sw_t_cepforest/ztf01_b85_01.mdl; sw_t_cepforest/ztf01_b85_01.mdl; sw_t_cepforest/ztf01_b85_01.mdl; sw_weapon/wmgfs_m_181.mdl; sw_weapon/wplsc_b_252.mdl; sw_weapon/wspwf_b_012.mdl; sw_weapon/wswdg_b_202.mdl
sw_plc_cep/head2.dds,Potential consumers span multiple categories; preserve current shared-resource location,sw_pt_head; sw_weapon,sw_pt_head/pfd0_head108.mdl; sw_pt_head/pfd0_head108.mdl; sw_pt_head/pfh0_head201.mdl; sw_pt_head/pfo0_head004.mdl; sw_pt_head/pfz0_head002.mdl; sw_pt_head/pfz0_head007.mdl; sw_pt_head/pmd0_head108.mdl; sw_pt_head/pmd0_head108.mdl
sw_plc_cep/head3.dds,Potential consumers span multiple categories; preserve current shared-resource location,sw_pt_head; sw_weapon,sw_pt_head/pfd0_head107.mdl; sw_pt_head/pfd0_head107.mdl; sw_pt_head/pfe0_head007.mdl; sw_pt_head/pfe0_head007.mdl; sw_pt_head/pfh0_head026.mdl; sw_pt_head/pfh0_head202.mdl; sw_pt_head/pfz0_head003.mdl; sw_pt_head/pmd0_head107.mdl
sw_plc_cep/holy.tga,Raw binary token matched but could not verify actual resource declaration; leave unchanged,,sw_vfx/vdr_summon3.mdl; sw_vfx/vdr_summon3.mdl; sw_vfx/vdr_summon3.mdl; sw_vfx/vdr_summon3.mdl
sw_plc_cep/jsa_barrel01.dds,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/jsa_barrel01.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/jsa_barrel01.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/jsa_c3poa.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/jsa_c3poa.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/jsa_c3poh.dds,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/jsa_c3poh.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/jsa_c3poh.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/jsa_c3pot.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/jsa_c3pot.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/jsa_cache01.dds,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/jsa_cache01.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/jsa_cache01.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/jsa_cargo02.dds,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/jsa_cargo02.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/jsa_cargo02.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/jsa_cpnl01.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/jsa_cpnl01.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/jsa_crane.dds,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/jsa_crane.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/jsa_crane.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/jsa_dchair01.dds,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/jsa_dchair01.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/jsa_dchair01.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/jsa_dish01.dds,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/jsa_dish01.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/jsa_dish01.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/jsa_emit01.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/jsa_emit01.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/jsa_emit02.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/jsa_emit02.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/jsa_fstn01.dds,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/jsa_fstn01.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/jsa_fstn01.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/jsa_mlamp01.dds,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/jsa_mlamp01.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/jsa_mlamp01.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/jsa_mpillr01.dds,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/jsa_mpillr01.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/jsa_mpillr01.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/jsa_rkts01.dds,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/jsa_rkts01.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/jsa_rkts01.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/jsa_rock.dds,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/jsa_rock.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/jsa_rock.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/jsa_rsclaw01.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/jsa_rsclaw01.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/jsa_shitm01.dds,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/jsa_shitm01.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/jsa_shitm01.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/jsa_shpitm01.dds,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/jsa_shpitm01.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/jsa_shpitm01.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/jsa_shpitm02.dds,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/jsa_shpitm02.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/jsa_shpitm02.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/jsa_shpitm03.dds,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/jsa_shpitm03.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/jsa_shpitm03.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/jsa_shprt03.dds,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/jsa_shprt03.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/jsa_shprt03.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/jsa_shprt04.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/jsa_shprt04.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/jsa_shprt05.dds,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/jsa_shprt05.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/jsa_shprt05.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/jsa_shprt06.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/jsa_shprt06.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/jsa_supprt.dds,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/jsa_supprt.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/jsa_supprt.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/jsa_table01.dds,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/jsa_table01.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/jsa_table01.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/jsa_tbbase01.dds,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/jsa_tbbase01.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/jsa_tbbase01.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/jsa_tbtop01.dds,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/jsa_tbtop01.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/jsa_tbtop01.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/jsa_tbtop02.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/jsa_tbtop02.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/jsa_tbtop03.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/jsa_tbtop03.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/jsa_tpod01.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/jsa_tpod01.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/jsa_tpod02.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/jsa_tpod02.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
